experiment,run_id,seed,dataset,pipeline,n_segments,block,metric,value
continual_swat,79366,42,Swat,ContinualFineTuningPipeline,3,continual_2/test,window_precision,0.9952741558959175
continual_swat,79366,42,Swat,ContinualFineTuningPipeline,3,continual_2/test,window_recall,0.6027378366263232
continual_swat,79366,42,Swat,ContinualFineTuningPipeline,3,continual_2/test,point_auroc,0.8201568265037362
continual_swat,79366,42,Swat,ContinualFineTuningPipeline,3,continual_2/test,point_auprc,0.7093502169509595
continual_swat,79366,42,Swat,ContinualFineTuningPipeline,3,continual_2/test,point_f1,0.76720785371235
continual_swat,79366,42,Swat,ContinualFineTuningPipeline,3,continual_2/test,point_precision,0.9802107061503417
continual_swat,79366,42,Swat,ContinualFineTuningPipeline,3,continual_2/test,point_recall,0.6302521008403361
continual_swat,79366,42,Swat,ContinualFineTuningPipeline,3,continual_2/test,pa_f1,0.8300281300992062
continual_swat,79366,42,Swat,ContinualFineTuningPipeline,3,continual_2/test,pa_precision,0.9157315780173175
continual_swat,79366,42,Swat,ContinualFineTuningPipeline,3,continual_2/test,pa_recall,0.7589937935958697
continual_swat,79366,42,Swat,ContinualFineTuningPipeline,3,continual_2/test,event_f1,0.32653061224489793
